"time","Clear","Red","Green","Blue","IR","PAR","Solar"
2023-11-26 19:17:59,"0.048520","0.012576","0.027644","0.031250","0.015625",0.0,-0.022720000000000004
2023-11-26 19:39:06,"0.071820","0.015244","0.032452","0.022059","0.015000",0.0,-0.03536
2023-11-26 20:00:12,"0.072917","0.019436","0.035657","0.032169","0.022500",0.0,-0.016
2023-11-26 20:21:15,"0.058936","0.019436","0.053285","0.026654","0.020000",0.0,0.0011200000000000001
2023-11-26 20:43:04,"0.078399","0.027439","0.051683","0.036765","0.020625",0.0,-0.01712
2023-11-26 21:04:13,"0.092379","0.032012","0.052484","0.034926","0.022500",0.0,-0.011360000000000002
2023-11-26 21:25:26,"0.103070","0.036204","0.064503","0.028493","0.023125",0.0,-0.022720000000000004
2023-11-26 21:46:28,"0.112116","0.042302","0.067308","0.030331","0.025000",0.0,-0.006880000000000001
2023-11-26 22:08:10,"0.094846","0.031631","0.052484","0.035386","0.022500",0.0,-0.01024
2023-11-26 22:29:09,"0.076480","0.031631","0.073718","0.055147","0.033750",0.0,-0.01024
2023-11-26 22:50:11,"0.069353","0.028582","0.065304","0.047794","0.023750",0.0,-0.013600000000000001
2023-11-26 23:11:22,"0.090186","0.029726","0.061298","0.041360","0.023125",0.0,-0.006880000000000001
2023-11-26 23:32:57,"0.098684","0.032012","0.054087","0.040901","0.027500",0.0,-0.011360000000000002
2023-11-26 23:54:00,"0.066612","0.025152","0.060897","0.033548","0.018125",0.0,0.0
2023-11-27 00:15:11,"0.089912","0.026677","0.043670","0.030790","0.019375",0.0,-0.01024
2023-11-27 00:36:15,"0.064419","0.025152","0.063301","0.035846","0.020000",0.0,-0.03536
2023-11-27 00:58:08,"0.062500","0.022485","0.048478","0.042739","0.018750",0.0,-0.01472
2023-11-27 01:19:21,"0.074836","0.025152","0.045673","0.040441","0.023125",0.0,-0.016
2023-11-27 01:40:26,"0.137884","0.022485","0.036458","0.027114","0.021250",0.0,-0.027360000000000002
2023-11-27 02:01:29,"0.075932","0.019055","0.099359","0.030331","0.024375",0.0,0.0
2023-11-27 02:23:11,"0.035636","0.009146","0.034054","0.032629","0.008125",0.0,-0.026240000000000003
2023-11-27 02:44:17,"0.052083","0.018674","0.051683","0.041820","0.023125",0.0,-0.01472
2023-11-27 03:05:20,"0.063322","0.017149","0.046474","0.023438","0.020625",0.0,-0.008
2023-11-27 03:26:30,"0.065515","0.015244","0.034455","0.019301","0.018750",0.0,-0.009120000000000001
2023-11-27 03:48:09,"0.035636","0.007622","0.022035","0.023438","0.009375",0.0,-0.00576
2023-11-27 04:09:12,"0.021107","0.006860","0.032853","0.022059","0.005625",0.0,-0.0296
2023-11-27 04:30:32,"0.057566","0.011433","0.020833","0.021599","0.014375",0.0,0.00336
2023-11-27 04:51:31,"0.025493","0.009146","0.032853","0.031250","0.011875",0.0,-0.03184
2023-11-27 05:13:14,"0.021382","0.008003","0.030849","0.027114","0.008750",3.9056,-0.026240000000000003
2023-11-27 05:34:15,"0.021930","0.006860","0.037260","0.022978","0.007500",0.0,-0.0296
2023-11-27 05:55:19,"0.035362","0.006098","0.011218","0.014706","0.005625",0.0,-0.02384
2023-11-27 06:16:26,"0.017270","0.006098","0.027244","0.027574","0.008125",0.0,-0.0512
2023-11-27 06:38:24,"0.065515","0.017530","0.056090","0.054688","0.041250",0.0,-0.0376
2023-11-27 06:59:27,"2.253564","0.626524","1.202324","1.551930","2.461250",0.0,0.38128000000000006
2023-11-27 07:20:30,"65.789474","18.085365","36.842949","43.819855","39.980000",0.0,6.951040000000001
2023-11-27 07:41:47,"339.728058","102.060974","199.807693","211.352936","213.960007",31.2496,53.5971184
2023-11-27 08:03:41,"1044.070190","384.585358","662.666687","546.764709","1035.199951",119.1408,134.3599968
2023-11-27 08:24:44,"2096.491211","780.878052","1360.512817","1055.529419","1943.199951",210.9376,212.3991936
2023-11-27 08:45:58,"2885.842041","950.195129","1834.615356","1525.147095","2183.520020",308.5936,294.03952640000006
2023-11-27 09:07:00,"3853.894775","1226.780518","2463.384521","2015.117676","2691.120117",416.016,381.20480960000003
2023-11-27 09:29:11,"5813.894531","1845.951172","3631.384521","2799.176514","3765.600098",558.5936,507.9252928
2023-11-27 09:50:12,"5663.579102","1886.341431","3949.846191","3236.117676","3307.679932",722.6560000000001,675.9113776
2023-11-27 10:11:16,"7964.420898","2646.438965","5060.000000","4031.646973","3292.320068",814.4527999999999,753.5372560000001
2023-11-27 10:32:19,"6865.052734","2111.414551","4172.615234","3262.235352","2723.040039",892.5776000000001,419.6785648
2023-11-27 10:54:01,"4486.420898","1399.902466","2861.076904","2552.823486","2038.800049",517.5776,365.60913120000004
2023-11-27 11:14:59,"6898.420898","2662.390137","5322.922852","4520.646973","4624.080078",529.2976,819.9177728000001
2023-11-27 11:36:11,"4968.315918","1639.170776","3228.769287","2802.529297","2457.120117",554.688,426.56591840000004
2023-11-27 11:57:17,"4567.052734","1495.463379","2896.461426","2515.588135","2112.000000",488.2816,377.362232
2023-11-27 12:18:56,"4122.000000","1329.365845","2647.846191","2331.000000","1998.239990",457.032,380.66416000000004
2023-11-27 12:40:00,"5326.315918","1780.975586","3484.615479","2934.705811","2712.959961",574.2192,496.23471680000006
2023-11-27 13:01:05,"7422.315918","2404.975586","4577.846191","3727.058838","3946.080078",806.64,758.3713376000001
2023-11-27 13:22:08,"6413.684082","2122.243896","4116.922852","3380.117676","3435.360107",806.64,638.2036624000001
2023-11-27 13:43:52,"6667.789551","2238.146240","4207.692383","3305.294189","3603.360107",773.4368,721.4979008
2023-11-27 14:04:56,"3557.894775","1113.073120","2170.769287","1914.705933","1742.160034",406.24960000000004,512.0932624000001
2023-11-27 14:25:55,"3115.000000","976.536560","1923.230713","1690.411743","1618.680054",367.1872,370.75839840000003
2023-11-27 14:46:58,"1680.421021","479.219513","1010.153870","1057.882324","636.239990",197.2656,172.11792000000003
2023-11-27 15:09:07,"2550.578857","890.121948","1563.461548","1277.647095","1504.920044",333.98400000000004,332.1535888
2023-11-27 15:24:08,"1776.421021","619.121948","1077.743530","942.117676","1130.239990",255.8592,286.3008064
2023-11-27 15:45:10,"819.508789","229.560974","485.820526","507.264709","326.720001",87.8912,74.8339168
2023-11-27 16:00:27,"726.789490","261.243896","437.230774","392.441162","687.679993",99.6096,124.7638432
2023-11-27 16:15:37,"314.789459","86.024391","183.269226","200.808823","134.100006",48.8288,29.320318400000005
2023-11-27 16:30:49,"123.785088","32.978657","70.368591","81.194855","53.535000",3.9056,11.546080000000002
2023-11-27 16:46:01,"23.089363","6.335366","12.624199","15.522058","16.305000",15.6256,3.25984
2023-11-27 17:01:13,"1.551809","0.423018","0.812099","1.098346","1.370000",1.9536000000000002,0.26864
2023-11-27 17:16:21,"0.104989","0.025534","0.066106","0.086397","0.058125",0.0,0.0022400000000000002
2023-11-27 17:31:35,"0.048520","0.012576","0.042869","0.022059","0.012500",0.0,-0.028480000000000002
2023-11-27 17:46:43,"0.035636","0.012957","0.039263","0.019761","0.010000",0.0,-0.026240000000000003
2023-11-27 18:01:57,"0.027686","0.012957","0.042869","0.024816","0.007500",0.0,-0.013600000000000001
2023-11-27 18:17:09,"0.037555","0.015244","0.045673","0.027114","0.009375",0.0,-0.00576
2023-11-27 18:32:25,"0.030702","0.009146","0.037660","0.026195","0.008750",3.9056,-0.013600000000000001
2023-11-27 18:47:36,"0.061404","0.008765","0.021234","0.008732","0.006875",0.0,-0.01712
2023-11-27 19:02:44,"0.052357","0.009527","0.060497","0.011029","0.009375",0.0,-0.030719999999999997
2023-11-27 19:17:56,"0.035910","0.009527","0.028045","0.027574","0.010000",0.0,-0.027360000000000002
2023-11-27 19:33:04,"0.046875","0.014863","0.018029","0.018382","0.011875",0.0,-0.0216
2023-11-27 19:48:16,"0.033443","0.010671","0.032051","0.032169","0.013125",0.0,-0.0296
2023-11-27 20:03:28,"0.041941","0.011814","0.035657","0.019761","0.012500",0.0,-0.03408
2023-11-27 20:18:41,"0.040844","0.012195","0.043670","0.025276","0.013750",0.0,-0.042080000000000006
2023-11-27 20:33:53,"0.050713","0.012576","0.023237","0.026654","0.014375",0.0,-0.02384
2023-11-27 20:49:01,"0.035910","0.014101","0.044872","0.036305","0.014375",0.0,-0.02384
2023-11-27 21:04:14,"0.057292","0.014863","0.039663","0.021599","0.015625",0.0,-0.04096
2023-11-27 21:19:21,"0.033443","0.014101","0.045272","0.034467","0.014375",0.0,-0.027360000000000002
2023-11-27 21:34:33,"0.037007","0.014482","0.056490","0.032629","0.014375",0.0,-0.0296
2023-11-27 21:49:45,"0.049342","0.014101","0.033253","0.034926","0.014375",0.0,-0.0512
2023-11-27 22:04:59,"0.063322","0.015244","0.032853","0.030331","0.017500",0.0,-0.026240000000000003
2023-11-27 22:20:11,"0.048246","0.021341","0.040865","0.037684","0.018750",0.0,-0.038720000000000004
2023-11-27 22:35:23,"0.060581","0.019055","0.050881","0.029871","0.021250",0.0,0.008
2023-11-27 22:50:31,"0.079496","0.018293","0.040465","0.035846","0.021250",0.0,-0.030719999999999997
2023-11-27 23:05:44,"0.064145","0.019817","0.046074","0.025735","0.021250",0.0,-0.018240000000000003
